Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1427.1724343299866	281	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	344905
1433.0985646247864	282	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	346109
1438.604267835617	283	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	347313
1444.1341240406036	284	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	348517
1449.6114299297333	285	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	349721
1455.133243560791	286	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	350925
1460.7552235126495	287	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	352129
1466.4174013137817	288	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	353333
1472.027042388916	289	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	354537
1477.4940793514252	290	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	355741
1483.003802061081	291	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	356945
1488.557627439499	292	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	358149
1494.0448441505432	293	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	359353
1499.5245258808136	294	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	360557
1505.1941883563995	295	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	361761
1510.6630227565765	296	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	362965
1516.1721136569977	297	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	364169
1521.8431286811829	298	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	365373
1527.5543100833893	299	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	366577
1533.2740149497986	300	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	367781
1538.6405146121979	301	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	368985
1544.3130626678467	302	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	370189
1549.9160778522491	303	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	371393
1555.593139886856	304	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	372597
1560.949414730072	305	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	373801
1566.5194323062897	306	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	375005
1572.2184462547302	307	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	376209
1578.2347173690796	308	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	377413
1584.208037853241	309	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	378617
1589.887794971466	310	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	379821
1595.6348450183868	311	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	381025
1601.1766669750214	312	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	382229
1606.8133058547974	313	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	383433
1612.3700432777405	314	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	384637
1617.965425491333	315	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	385841
1623.518162727356	316	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	387045
1629.0463707447052	317	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	388249
1634.566959142685	318	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	389453
1640.036378145218	319	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	390657
1645.6734108924866	320	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	391861
